Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-05-08 00:00:00+08:00,9.58,9.58,9.49,9.55,85580860,0.0,0.0,0.0
2024-05-09 00:00:00+08:00,9.55,9.59,9.51,9.51,79052630,0.0,0.0,0.0
2024-05-10 00:00:00+08:00,9.55,9.6,9.53,9.58,92971370,0.0,0.0,0.0
2024-05-13 00:00:00+08:00,9.6,9.67,9.59,9.6,95250840,0.0,0.0,0.0
2024-05-14 00:00:00+08:00,9.61,9.72,9.61,9.7,196094900,0.0,0.0,0.0
2024-05-15 00:00:00+08:00,9.71,9.73,9.62,9.63,137338500,0.0,0.0,0.0
2024-05-16 00:00:00+08:00,9.67,9.74,9.67,9.73,156450400,0.0,0.0,0.0
2024-05-17 00:00:00+08:00,9.73,9.74,9.66,9.69,117411200,0.0,0.0,0.0
2024-05-20 00:00:00+08:00,9.7,9.83,9.7,9.78,176927100,0.0,0.0,0.0
2024-05-21 00:00:00+08:00,9.78,9.79,9.7,9.73,66857300,0.0,0.0,0.0
2024-05-22 00:00:00+08:00,9.75,9.82,9.75,9.82,74971140,0.0,0.0,0.0
2024-05-23 00:00:00+08:00,9.81,9.82,9.74,9.79,78507980,0.0,0.0,0.0
2024-05-24 00:00:00+08:00,9.75,9.81,9.73,9.78,75561740,0.0,0.0,0.0
2024-05-27 00:00:00+08:00,9.81,9.93,9.81,9.91,164554900,0.0,0.0,0.0
2024-05-28 00:00:00+08:00,9.93,9.95,9.91,9.92,80533230,0.0,0.0,0.0
2024-05-29 00:00:00+08:00,9.92,9.93,9.87,9.88,92400720,0.0,0.0,0.0
2024-05-30 00:00:00+08:00,9.82,9.86,9.76,9.8,84196700,0.0,0.0,0.0
2024-05-31 00:00:00+08:00,9.84,9.88,9.79,9.79,74420870,0.0,0.0,0.0
2024-06-03 00:00:00+08:00,9.84,9.88,9.81,9.86,84792600,0.0,0.0,0.0
2024-06-04 00:00:00+08:00,9.85,9.86,9.8,9.82,89011790,0.0,0.0,0.0
2024-06-05 00:00:00+08:00,9.84,9.88,9.82,9.84,69288810,0.0,0.0,0.0
2024-06-06 00:00:00+08:00,9.88,9.93,9.85,9.91,162477300,0.0,0.0,0.0
2024-06-07 00:00:00+08:00,9.91,9.95,9.91,9.94,93783630,0.0,0.0,0.0
2024-06-11 00:00:00+08:00,9.91,9.97,9.9,9.91,109232000,0.0,0.0,0.0
2024-06-12 00:00:00+08:00,9.91,9.94,9.9,9.93,74975320,0.0,0.0,0.0
2024-06-13 00:00:00+08:00,9.98,10.06,9.98,10.0,334591000,0.0,0.0,0.0
2024-06-14 00:00:00+08:00,10.01,10.04,10.0,10.03,161334600,0.0,0.0,0.0
2024-06-17 00:00:00+08:00,10.03,10.09,10.01,10.07,207637500,0.0,0.0,0.0
2024-06-18 00:00:00+08:00,10.08,10.15,10.08,10.14,197870500,0.0,0.0,0.0
2024-06-19 00:00:00+08:00,10.18,10.31,10.18,10.29,222536400,0.0,0.0,0.0
2024-06-20 00:00:00+08:00,10.31,10.39,10.3,10.38,166669100,0.0,0.0,0.0
2024-06-21 00:00:00+08:00,10.35,10.35,10.26,10.31,138426600,0.0,0.0,0.0
2024-06-24 00:00:00+08:00,10.27,10.27,10.18,10.19,167696400,0.0,0.0,0.0
2024-06-25 00:00:00+08:00,10.17,10.19,10.04,10.17,149620200,0.0,0.0,0.0
2024-06-26 00:00:00+08:00,10.2,10.24,10.15,10.2,83630140,0.0,0.0,0.0
2024-06-27 00:00:00+08:00,10.09,10.15,10.06,10.11,213972700,0.0,0.0,0.0
2024-06-28 00:00:00+08:00,10.11,10.2,10.11,10.17,133819000,0.0,0.0,0.0
