Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-10 00:00:00+08:00,5.51,5.54,5.46,5.46,22618343,0.0,0.0
2002-07-11 00:00:00+08:00,5.41,5.51,5.41,5.41,24327497,0.0,0.0
2002-07-12 00:00:00+08:00,5.46,5.56,5.46,5.54,31311404,0.0,0.0
2002-07-15 00:00:00+08:00,5.54,5.56,5.49,5.49,19809114,0.0,0.0
2002-07-16 00:00:00+08:00,5.51,5.56,5.46,5.46,23296727,0.0,0.0
2002-07-17 00:00:00+08:00,5.46,5.51,5.41,5.41,22335031,0.0,0.0
2002-07-18 00:00:00+08:00,5.46,5.49,5.41,5.41,18116728,0.0,0.0
2002-07-19 00:00:00+08:00,5.41,5.44,5.39,5.41,30092335,0.0,0.0
2002-07-22 00:00:00+08:00,5.36,5.39,5.16,5.19,42077657,0.0,0.0
2002-07-23 00:00:00+08:00,5.11,5.26,5.09,5.26,37351390,0.0,0.0
2002-07-24 00:00:00+08:00,5.11,5.19,5.09,5.09,33892967,0.0,0.0
2002-07-25 00:00:00+08:00,5.19,5.21,5.11,5.11,26081512,0.0,0.0
2002-07-26 00:00:00+08:00,5.11,5.11,5.02,5.04,33001289,0.0,0.0
2002-07-29 00:00:00+08:00,5.04,5.19,5.04,5.07,22915027,0.0,0.0
2002-07-30 00:00:00+08:00,5.19,5.24,5.11,5.21,49708902,0.0,0.0
2002-07-31 00:00:00+08:00,5.21,5.24,5.14,5.14,28681269,0.0,0.0
2002-08-01 00:00:00+08:00,5.16,5.24,5.11,5.16,25166434,0.0,0.0
2002-08-02 00:00:00+08:00,5.14,5.14,5.09,5.11,22127280,0.0,0.0
2002-08-05 00:00:00+08:00,4.87,4.97,4.77,4.77,53094572,0.0,0.0
2002-08-06 00:00:00+08:00,4.74,4.84,4.72,4.74,26230961,0.0,0.0
2002-08-07 00:00:00+08:00,4.84,4.87,4.79,4.84,24219558,0.0,0.0
2002-08-08 00:00:00+08:00,4.87,4.89,4.79,4.79,24459022,0.0,0.0
2002-08-09 00:00:00+08:00,4.84,4.99,4.84,4.97,32494448,0.0,0.0
2002-08-12 00:00:00+08:00,4.97,5.16,4.97,5.07,48632541,0.0,0.0
2002-08-13 00:00:00+08:00,5.07,5.09,4.94,4.97,21190237,0.0,0.0
2002-08-14 00:00:00+08:00,4.92,5.02,4.92,4.97,19639243,0.0,0.0
2002-08-15 00:00:00+08:00,5.04,5.11,4.99,5.04,34060567,0.0,0.0
2002-08-16 00:00:00+08:00,5.09,5.11,5.02,5.09,28048265,0.0,0.0
2002-08-19 00:00:00+08:00,5.04,5.09,5.02,5.09,16240660,0.0,0.0
2002-08-20 00:00:00+08:00,5.09,5.14,5.04,5.07,19073540,0.0,0.0
2002-08-21 00:00:00+08:00,5.04,5.07,4.97,4.97,18662114,0.0,0.0
2002-08-22 00:00:00+08:00,5.04,5.11,5.02,5.09,28156316,0.0,0.0
2002-08-23 00:00:00+08:00,5.09,5.09,5.09,5.09,0,0.0,0.0
2002-08-26 00:00:00+08:00,5.02,5.04,4.99,5.02,13890100,0.0,0.0
2002-08-27 00:00:00+08:00,5.02,5.07,4.99,4.99,13658853,0.0,0.0
2002-08-28 00:00:00+08:00,4.99,5.02,4.97,4.97,16372228,0.0,0.0
2002-08-29 00:00:00+08:00,4.97,4.99,4.92,4.97,24575810,0.0,0.0
2002-08-30 00:00:00+08:00,4.97,4.97,4.89,4.92,22878399,0.0,0.0
2002-09-02 00:00:00+08:00,4.92,4.92,4.77,4.77,22937998,0.0,0.0
2002-09-03 00:00:00+08:00,4.74,4.79,4.72,4.72,22463858,0.0,0.0
2002-09-04 00:00:00+08:00,4.64,4.74,4.62,4.67,23953120,0.0,0.0
2002-09-05 00:00:00+08:00,4.67,4.72,4.49,4.49,39697746,0.0,0.0
2002-09-06 00:00:00+08:00,4.49,4.49,4.49,4.49,0,0.0,0.0
2002-09-09 00:00:00+08:00,4.49,4.57,4.47,4.52,21705428,0.0,0.0
2002-09-10 00:00:00+08:00,4.52,4.59,4.49,4.59,23885573,0.0,0.0
2002-09-11 00:00:00+08:00,4.59,4.62,4.54,4.54,15301706,0.0,0.0
